SMILES,CF
CN1C[C@@H]2c3ccccc3Oc3ccc(Cl)cc3[C@H]2C1=O,0.75941
Clc1nc(-c2ccccc2)nc(-c2cccc3ccccc23)n1,1.74202
Brc1nc(-c2ccccc2)nc(-c2ccccc2)n1,1.27077
Cn1c2ccccc2c2cc(Br)ccc21,1.16416
Brc1cc2cccnc2c2ncccc12,0.76528
Clc1ccc2[nH]c3ccccc3c2c1,1.00937
Brc1ccc2ccc3ccc(-c4ccccc4)nc3c2n1,1.63256
Clc1cc2cccnc2c2ncccc12,0.94934
Ic1ccc2[nH]c3ccccc3c2c1,1.16112
O=C1CCCc2c1[nH]c1ccc(Br)cc21,0.99278
O=C1c2ccc(Cl)cc2CCc2cccnc21,0.70465
CCOC(=O)c1[nH]c2ccccc2c1Br,0.79835
COc1cc(Br)cn2ncc(C#N)c12,0.82045
Cn1nc(Br)c2ccccc21,0.60826
CCOC(=O)c1nc2ccccn2c1Br,0.80248
Brc1nnc2ccccn12,0.50588
Cc1ccc(S(=O)(=O)n2ccc3c(Cl)c([N+](=O)[O-])cnc32)cc1,1.02501
Clc1cc2cc[nH]c2cn1,0.63723
CC(C)(C)OC(=O)n1c(Cl)nc2ccccc21,0.49856
Brc1nn2ccnc2s1,0.2777
Cn1c(Cl)nc2ccccc21,0.67847
Cn1ccc2cnc(Cl)nc21,0.57588
Fc1cc(F)c2nc(Cl)sc2c1,0.52343
Fc1cccc2sc(Cl)nc12,0.53787
Ic1ccnc2[nH]ccc12,0.62291
Cn1cc2cc(I)ccc2n1,0.83304
Ic1ccc2nccn2c1,0.6908
Ic1c[nH]c2cccnc12,0.61329
Fc1cc2[nH]ncc2cc1I,0.67875
Brc1cccc2[nH]c3ccccc3c12,0.9485
CC(C)(C)OC(=O)n1nc(I)c2ccccc21,0.65409
COc1ccc2c(c1)[nH]c1cc(Br)ccc12,1.15189
Ic1cnc2ccccn12,0.63337
Clc1c2ccccc2nc2ccccc12,1.16415
COC(=O)c1cccc2c(I)c[nH]c12,0.58371
Fc1ccccc1Cn1nc(I)c2cccnc21,0.62121
Fc1cccc2[nH]nc(I)c12,0.58473
Ic1nc2ccccc2s1,0.66522
Clc1ccc2ccc3cccnc3c2n1,1.02236
Clc1nc2ccccc2c2ccccc12,1.03364
Fc1cccc2cc(I)cnc12,0.98048
CC1(C)c2ccccc2Nc2c(Br)cccc21,0.70906
Clc1ccc2[nH]c3c(c2c1)CCCC3,0.80178
CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21,1.02274
Ic1cccc2cnccc12,0.76094
O=C1Nc2cc(Cl)ccc2Nc2ccccc21,1.09617
Cc1cc(N)nc(Br)c1,0.40744
CCOC(=O)c1ccc2nc(Br)sc2c1,0.80286
Cc1cc(N)ncc1I,0.51718
Oc1cccnc1I,0.47241
COC(=O)c1ccc2nc(Br)sc2c1,0.8409
CC(C)(C)OC(=O)n1c(Cl)nc2ccccc21,0.49856
Nc1[nH]nc2cccc(I)c12,0.54122
O=C(O)c1ccc2nc(Cl)sc2c1,0.77015
Ic1[nH]nc2ncccc12,0.48785
COC(=O)c1cccc2c(I)c[nH]c12,0.58371
Nc1ncnn2c(I)ccc12,0.71498
O=S(=O)(c1ccccc1)n1c(I)cc2cccnc21,0.91355
Brc1nccc2ccccc12,0.77481
Clc1cc2ccccc2cn1,0.77615
Ic1nccc2ccccc12,0.71541
Ic1cccnc1,0.26626
Fc1nccc(I)c1F,0.26195
Cc1cc(I)cnc1N,0.50749
Cc1ccc(O)c(I)n1,0.52109
O=C(O)c1ccc(I)nc1,0.45271
CC(C)(C)C(=O)Nc1ccncc1I,0.50206
O=[N+]([O-])c1ccc(I)nc1,0.50991
COc1ccc([N+](=O)[O-])c(I)n1,0.58882
NC(=O)c1nc(Br)c[nH]c1=O,0.587
FC(F)(F)c1ccc(I)nc1,0.26954
CCOC(=O)c1nc(Br)c(C)[nH]c1=O,0.5965
COC(=O)c1nccnc1Br,0.28356
O=c1cncc(Cl)[nH]1,0.34305
Nc1cncc(Br)n1,0.40771
CCOC(=O)c1[nH]ncc1Br,0.20987
Nc1cnc(I)cn1,0.51428
Ic1cnccn1,0.30722
O=c1cnc(Cl)c[nH]1,0.39987
Cc1[nH]nc(N)c1Br,0.13017
COC(=O)c1c(Br)cnn1C,0.20133
Cn1ccnc1Br,0.13247
N#CCn1cc(Cl)cn1,0.05815
Cn1cc(Cl)cn1,0.06146
COC(=O)c1[nH]ncc1Cl,0.1955
O=C(O)Cn1cc(Cl)cn1,0.0414
N#Cc1cc(-c2ccccc2F)[nH]c1Cl,0.79842
Cc1cc(Cl)[nH]n1,0.08396
Clc1c[nH]cn1,0.06381
Cc1n[nH]c(C)c1Cl,0.08547
Cc1n[nH]c(C)c1I,0.1181
CC(=O)n1cc(I)cn1,0.27139
FC(F)(F)c1[nH]ncc1I,0.09785
Cc1[nH]ncc1I,0.08589
Cc1nn(-c2ccccc2)c(Cl)c1C=O,0.44963
CCOC(=O)c1[nH]ncc1I,0.25065
CC(C)(C)OC(=O)N1CCC(n2cc(I)cn2)CC1,0.17793
Cn1ncc(I)c1C(=O)O,0.19464
Ic1cn[nH]c1,0.08066
Ic1cc[nH]n1,0.1229
Cn1ccc(I)n1,0.14039
Cn1nccc1I,0.14666
Cc1[nH]cnc1I,0.16956
CCOC(=O)c1c[nH]nc1I,0.28947
Cn1cnc(I)c1,0.13399
Brc1cnoc1,0.03488
Cc1onc(N)c1Br,0.13364
Cc1nc(I)c([N+](=O)[O-])[nH]1,0.57872
Cn1ccnc1I,0.19973
Cc1c(Br)c(=O)n(-c2ccccc2)n1C,0.48172
CC(C)(C)c1cc(I)[nH]n1,0.12252
O=C(c1ccc(Br)o1)N1CCCC1,0.41273
O=C(O)c1cc(Br)no1,0.17111
CCOC(=O)c1cc(Br)no1,0.19593
Cc1c(I)c(=O)n(-c2ccccc2)n1C,0.5687
Cc1noc(N)c1Cl,0.16953
Ic1cnoc1,0.03657
Cc1noc(C)c1I,0.07953
NC(=O)c1cc(Br)cs1,0.31732
CC(C)(C)OC(=O)Nc1nc(Br)cs1,0.28504
COC(=O)c1scc(Br)c1N,0.40685
Cc1nc(Br)cs1,0.11517
COc1nc(Br)cs1,0.12645
CCOC(=O)c1nc(Br)cs1,0.2357
COC(=O)c1nc(N)sc1Br,0.42694
COC(=O)c1ncsc1Br,0.32437
COC(=O)c1sc(Br)cc1N,0.47139
Brc1cncs1,0.10405
CC(C)(C)OC(=O)Nc1ccsc1Br,0.33842
CC(C)(C)OC(=O)Nc1csc(Br)c1,0.38086
CC(C)(C)OC(=O)Nc1nnc(Br)s1,0.28073
Cc1nc(Br)sc1C,0.14978
Clc1cscn1,0.0926
NS(=O)(=O)c1ccc(Cl)s1,0.25352
CC(=O)c1cc(Cl)sc1S(N)(=O)=O,0.43981
N#Cc1sc(Cl)nc1-c1ccc(F)cc1,0.68871
Nc1ccc(Br)nn1,0.33259
CC(=O)Nc1ncc(Cl)s1,0.27223
Nc1nnc(Cl)s1,0.18139
COC(=O)c1ccc(Br)nn1,0.33746
Cn1nc(Br)ccc1=O,0.38486
CN(C)c1ccc(Br)nn1,0.45522
Cc1ccc(Br)nn1,0.20887
COc1nnc(Cl)cc1N,0.53719
O=c1cc(Cl)cn[nH]1,0.31029
Cc1cc(N)nnc1Cl,0.43045
O=c1[nH]nccc1Cl,0.31195
Cn1nc(Cl)ccc1=O,0.38012
Nc1cnnc(Cl)c1,0.38134
Nc1cc(Br)ncn1,0.44647
Cc1ncnc(C)c1Br,0.13808
Brc1cc(-c2ccccc2)nc(-c2ccccc2)n1,1.31404
Cc1ccc(I)nn1,0.23518
O=c1cc(Br)[nH]cn1,0.31771
FC(F)(F)c1cc(Br)ncn1,0.15504
Oc1cnc(Br)nc1,0.38067
Nc1nccc(Br)n1,0.35556
Fc1cnc(Br)nc1,0.13813
COc1cnc(Br)nc1,0.27375
Nc1ccnc(Br)n1,0.3448
N#Cc1cnc(Br)nc1N,0.60324
Cc1cc(C)nc(Cl)n1,0.15662
Nc1ncc(Cl)cn1,0.31576
Fc1ncc(Cl)c(F)n1,0.11679
CCOC(=O)c1c(C)nc(SC)nc1Cl,0.46593
COc1ncc(I)c(OC)n1,0.32295
COc1nc(Cl)ncc1F,0.17658
Cc1nc2c(F)cc(-c3nc(Cl)ncc3F)cc2n1C(C)C,1.07941
CC(C)(C)OC(=O)N1CCN(c2ncc(I)cn2)CC1,0.59097
Ic1cncnc1,0.18633
Ic1ncccn1,0.2158
COc1ccnc(I)n1,0.29582
Cc1cc(C(N)=O)ccc1Br,0.57216
Nc1ccc(C(F)(F)F)cc1I,0.4848
Cc1ccc(N)c(Cl)c1O,0.51913
Nc1ccc([N+](=O)[O-])c(Cl)c1,0.77174
Cc1cc(I)ccc1N,0.55912
Nc1c(F)cc(I)cc1F,0.52784
C#CC(=O)c1ccccc1,0.2947
Nc1cc(F)c(I)c(F)c1,0.53868
Cc1ccc(N)c(I)c1,0.46544
Nc1ccc(I)c(F)c1,0.59199
C#CCC(NC(=O)OC(C)(C)C)C(=O)c1cc(F)ccc1F,0.30283
C#CCCc1ccccc1,0.16034
C#Cc1cnc(Cl)nc1,0.32804
C#CCN(C)Cc1ccccc1,0.1613
C#Cc1ccc(C=O)o1,0.55236
C#Cc1cnc2ccccn12,0.59169
C#Cc1cnccn1,0.31541
C#Cc1c[nH]c2ccc([N+](=O)[O-])cc12,0.94302
C#Cc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.88802
C#Cc1ccc2[nH]ncc2c1,0.72749
C#Cc1cc(-c2ccc(C(=O)OCC)cc2)cc(-c2ccc(C(=O)OCC)cc2)c1,1.95574
C#CCCCN1C(=O)c2ccccc2C1=O,0.56163
C#CCNC(=O)C1CCC(CN2C(=O)C=CC2=O)CC1,0.28494
C#CC1=CCCCC1,0.1331
C#CCCN1C(=O)c2ccccc2C1=O,0.59667
C#CCNC1CCc2ccccc21,0.3203
C#CCN1C(=O)c2ccccc2C1=O,0.57627
C#Cc1cc2ccccc2c2ccccc12,1.36525
C#CCON1C(=O)c2ccccc2C1=O,0.59594
C#CC(O)(c1ccc(OC)cc1)c1ccc(OC)cc1,0.80702
C#CC(O)(c1ccccc1)c1ccccc1,0.482
C#Cc1cnc2cccnn12,0.65486
C#Cc1ccc2cc(OC)ccc2c1,1.06915
C#Cc1ccc2ncccc2c1,0.92782
C#Cc1ccc2ccccc2c1,0.88703
C#Cc1cccc2ccccc12,0.81479
C#Cc1cnc2ccccc2c1,0.89127
C#Cc1ccc(F)nc1,0.2824
C#Cc1ccc(C(=O)OC)nc1,0.50067
C#Cc1ccc(C(F)(F)F)nc1,0.36198
C#Cc1ccc(Cl)nc1,0.39276
C#Cc1ccncc1,0.33289
C#Cc1ccc(Br)cn1,0.47138
C#Cc1cccnc1,0.3601
C#Cc1ccnc(Cl)c1,0.46522
C#Cc1ccccn1,0.29904
C#Cc1ccc(Cl)cn1,0.4098
C#Cc1ccc(F)cn1,0.29257
C#Cc1cnn(C)c1,0.20703
C#Cc1nc(Br)cnc1N,0.57361
C#Cc1ncccc1F,0.31387
C#Cc1cn[nH]c1,0.17623
C#CCOC(=O)n1ccnc1,0.08219
C#Cc1cccs1,0.24685
C#Cc1ccsc1,0.28948
C#Cc1cncnc1,0.2504
C#Cc1ncccn1,0.23513
C#CCNC(=O)OCc1ccccc1,0.1613
C#CCNC(=O)C(F)(F)F,0.06407
C#CCCOS(=O)(=O)c1ccc(C)cc1,0.35428
C#CCCCI,0.03549
C#CC(C)(C)Cl,0.0139
C#CC(C)(C)COCc1ccccc1,0.17704
C#CCCCCI,0.04048
C#CCOCCI,0.0361
C#CC(=O)OCC,0.04325
C#Cc1cc(C(=O)OC)cc(C(=O)OC)c1,0.81173
C#Cc1ccc(C(C)(C)C)cc1,0.52164
C#Cc1cc(C(=O)O)cc(C(=O)O)c1,0.66797
C#CCOC[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,0.92935
C#Cc1cc(F)ccc1C=O,0.51798
C#CCOc1ccccc1,0.21657
C#Cc1ccc(-c2ccc(CC)cc2)cc1,1.10191
C#Cc1ccc(-c2ccc(CCC)cc2)cc1,1.215
C#CCOCCOCCOCCOCCOS(=O)(=O)c1ccc(C)cc1,0.33676
C#Cc1cc(OC)cc(OC)c1,0.62065
C#CC(O)c1ccccc1,0.18381
C#Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1,0.54042
C#Cc1ccc(-c2ccccc2)cc1,1.02348
C#CCOc1ccc(C=O)cc1,0.62757
C#Cc1ccc(Br)cc1,0.52328
C#CCOCc1ccccc1,0.17894
C#Cc1ccc(C#N)cc1,0.60064
C#Cc1cc(N)ccc1F,0.47581
C#CCOc1ccccc1C=O,0.4171
C#CCOc1cccc(Br)c1,0.38744
C#Cc1cc(F)c(F)c(F)c1,0.36698
C#CCOS(=O)(=O)c1ccccc1,0.21183
C#Cc1ccc(C(=O)OCC)cc1,0.61173
C#Cc1ccc(B(O)O)cc1,0.52714
C#CC(C)(O)c1ccccc1,0.16301
C#Cc1ccccc1C=O,0.46955
C#Cc1ccc(F)c(F)c1,0.36903
C#Cc1ccc(Oc2ccccc2)cc1,0.82442
C#Cc1ccc(F)cc1,0.39028
C#Cc1ccc(CNC(=O)OC(C)(C)C)cc1,0.54183
C#Cc1cccc(NC(=O)OC(C)(C)C)c1,0.72291
C#Cc1ccc(OCc2ccccc2)cc1,0.80904
C#Cc1ccc(CCC)cc1,0.46153
C#Cc1ccc(CN2CCOCC2)cc1,0.52394
C#Cc1ccc(OC)cc1,0.54025
C#Cc1ccc(N(c2ccccc2)c2ccccc2)cc1,1.52268
C#Cc1cccc(OC)c1,0.47138
C#Cc1ccc(CO)cc1,0.51341
C#Cc1cccc(C(=O)O)c1,0.68081
C#Cc1ccc(S(C)(=O)=O)cc1,0.54999
C#Cc1cccc(C#N)c1,0.56258
C#Cc1ccc(OC(F)(F)F)cc1,0.41751
C#Cc1ccc(CCCCC)cc1,0.47982
C#Cc1ccc([N+](=O)[O-])cc1,0.63707
C#Cc1cccc(F)c1,0.36062
C#Cc1cccc(C(=O)OC)c1,0.57741
C#Cc1cccc(C(F)(F)F)c1,0.39594
C#Cc1ccccc1C,0.49765
C#Cc1ccc(C=O)cc1,0.60973
C#Cc1ccccc1C(F)(F)F,0.45014
C#Cc1cccc(B(O)O)c1,0.56938
C#Cc1ccc(OCCCCC)cc1,0.55789
C#Cc1cccc([N+](=O)[O-])c1,0.52365
C#Cc1ccc(C(C)C)cc1,0.47252
C#Cc1cccc(C(=O)OC(C)(C)C)c1,0.61056
C#Cc1ccc(CCCC)cc1,0.48255
C#Cc1cccc(OC(F)(F)F)c1,0.43762
C#Cc1cccc(Br)c1,0.50062
C#Cc1cccc(NC(C)=O)c1,0.67674
C#Cc1ccc(F)cc1F,0.35829
C#Cc1cccc(N)c1,0.55456
C#Cc1ccc(N)cc1,0.5674
C#Cc1ccccc1Br,0.45561
C#Cc1ccccc1C(=O)OC,0.49184
C#Cc1ccc(C(F)(F)F)cc1,0.44143
C#Cc1ccc(Cl)cc1,0.49449
C#Cc1cccc(O)c1,0.52528
C#Cc1ccc(CC)cc1,0.50165
C#Cc1ccc(OC)c(OC)c1,0.61337
C#Cc1ccccc1C(=O)O,0.46438
C#CC(O)(c1ccccc1)C(F)(F)F,0.13033
C#Cc1ccccc1F,0.36972
C#Cc1cc(C)ccn1,0.38618
C#Cc1ccccc1CO,0.46639
C#Cc1ccccc1N,0.61043
C#Cc1ccccc1[N+](=O)[O-],0.48294
C#Cc1ccccc1OC(F)(F)F,0.40225
C#CCOC(=O)c1cc(O)cs1,0.25918
